source,reference,hypothesis
Right to select employment and to work,रोजगारी छनौट गर्न तथा काम गर्न पाउने अधिकार,रोजगारी छनौट गर्ने र काम गर्ने अधिकार
"Provided that if he or she has already taken any advantage or facility on the basis of such information, application may not be made to correct such information","तर त्यस्तो सूचनाको आधारमा निजले कुनै लाभ, फाइदा वा सुविधा लिइसकेको भए त्यसलाई सच्याउन निवेदन दिन सक्ने छैन",तर त्यस्तो सूचनाको आधारमा निजले पहिले नै कुनै फाइदा वा सुविधा लिएको भएमा त्यस्तो सूचना सुधार गर्न अनुरोध गर्न सकिने छैन
"One who grants anything, is considered as granting that, without which his grant would be idle, without which the thing itself would not exist.",कसैले कुनै दिएको वस्तु निष्क्रिय भएकोमा वा त्यस्तो वस्तु आफै अस्तित्वमा नरहेको अवस्थामा बाहेक निजले त्यस्तो वस्तु दिएको मानिन्छ ।,"जसले कुनै कुरा प्रदान गर्दछ, त्यस्तो कुरा प्रदान गरेको मानिन्छ, जस विना निजको अनुदान व्यर्थ हुनेछ, जस विना वस्तु आफै अस्तित्वमा रहने छैन ।"
"One who pays late, pays less.","जसले विलम्ब (ढिलो) गरेर तिर्दछ, निजले कम तिर सरह मानिन्छ ।","जसले ढिलो तिर्छ, त्यसले कम तिर्छ ।"
criminal action or prosecution.,अभियोजनपत्र ।,फौजदारी उजुरी वा अभियोग ।
"making a provision requiring to purchase other goods too, while purchasing any goods",एउटा वस्तु खरिद गर्दा अर्को वस्तु पनि खरिद गर्नु पर्ने व्यवस्था गर्न,कुनै वस्तु खरिद गर्दा अन्य वस्तु समेत खरिद गर्नु पर्ने व्यवस्था गर्ने
It shall come into force immediately,यो ऐन तुरून्त प्रारम्भ हुनेछ,यो ऐन तुरुन्त प्रारम्भ हुनेछ
"However, nothing in this section shall be deemed to be a bar to the appointment to any political position or to any position which requires making investigations, inquiries or findings on any subject, or submitting advice, opinion or recommendation after carrying out a study or research on any subject","तर कुनै राजनीतिक पदमा वा कुनै विषयको अनुसनधान, जाँचबुझ वा छानविन गर्ने वा कुनै विषयको अध्ययन वा अन्वेषण गरी राय, मन्तव्य वा सिफारिस पेश गर्ने कुनै पदमा नियुक्त भई काम गर्न यस दफामा लेखिएको कुनै कुराले बाधा पुन्याएको मानिने छैन","तर यस दफामा लेखिएको कुनै पनि कुराले कुनै राजनीतिक पदमा नियुक्त हुन वा कुनै विषयमा अनुसन्धान, सोधपुछ वा निष्कर्ष निकाल्न वा कुनै विषयमा अध्ययन वा अनुसन्धान गरी परामर्श, राय वा सिफारिस पेश गर्न बाधा पर्ने मानिने छैन"
"Power to frame Directives: The Commission may, subject to this Act or Rules framed under this Act, issue directives to conduct or cause to conduct the smooth operation of its work",निर्देशिका बनाउने अधिकार: आयोगले सम्पादन गर्नुपर्ने काम सुचारू रूपले सञ्चालन गर्न वा गराउनको लागि यो ऐन तथा यस ऐन अन्तर्गत बनेको नियमको अधीनमा रही आवश्यक निर्देशिका बनाउन सक्नेछ,निर्देशिका बनाउने अधिकार: आयोगले यस ऐन वा यस ऐन अन्तर्गत बनेको नियमको अधीनमा रही आफ्नो काम कारबाहीको निर्देशन दिन वा गराउन सक्नेछ
"Sticks and stones are not included in the term ""arms"".","लाठी तथा ढुंगा ""हतियार"" को पदावलीमा समावेश हु",छडी र ढुङ्गा शब्दमा समावेश गरिएको छैन ।
Argument from analogy.,समानुरुप तर्क,प्रतिकृतिबाट तर्क ।
"Notwithstanding anything contained in sub-section (2), if emergency health service is not available in any health institution, such health institution, after providing treatment available at such an institution, shall refer to another health institution for additional treatment.",उपदफा (२) मा जुनसुकै कुरा लेखिएको भए तापनि कुनै स्वास्थ्य संस्थामा आकस्मिक स्वास्थ्य सेवा उपलब्ध हुन नसकेमा त्यस्तो स्वास्थ्य संस्थाले सो संस्थाबाट उपलब्ध हुने उपचार तत्काल उपलब्ध गराई थप उपचारको लागि अन्य स्वास्थ्य संस्थामा प्रेषण गर्नु पर्नेछ।,उपदफा मा जुनसुकै कुरा लेखिएको भए तापनि कुनै स्वास्थ्य संस्थामा आकस्मिक स्वास्थ्य सेवा उपलब्ध नभएमा त्यस्तो स्वास्थ्य संस्थाले त्यस्तो संस्थामा उपलब्ध उपचार उपलब्ध गराई थप उपचारको लागि अर्को स्वास्थ्य संस्थामा पठाउनु पर्नेछ।
"The child welfare authority or Juvenile Court shall, while making arrangement for a child's alternative care, separating a child from his or her parents or guardian, making decision on who has to take care of and maintain a child after divorce between his or her father and mother shall adopt the process as prescribed for the best interests of the child pursuant to this Act","यस ऐन बमोजिम बालकल्याण अधिकारी वा बाल अदालतले बालबालिकाको वैकल्पिक हेरचाह सम्बन्धी व्यवस्था गर्दा, बालबालिकालाई बाबुआमा वा संरक्षकबाट अलग गर्नु पर्दा, बाबु आमाको सम्बन्ध विच्छेद भई छोराछोरीको हेरचाह र पालनपोषण कसले गर्ने भन्ने निर्णय गर्दा तोकिए बमोजिमको उच्चतम हित निर्धारण प्रक्रिया अवलम्बन गर्नु पर्नेछ",बाल कल्याण अधिकारी वा बाल अदालतले बालबालिकाको वैकल्पिक हेरचाहको व्यवस्था मिलाउँदा बालबालिकालाई बाबुआमा वा संरक्षकबाट अलग गरी बाबुआमाबीच सम्बन्ध विच्छेद भएपछि बालबालिकाको हेरचाह र पालनपोषण गर्ने निर्णय गर्दा यस ऐन बमोजिम बालबालिकाको सर्वोत्तम हितका लागि तोकिए बमोजिमको प्रक्रिया अवलम्बन गर्नु पर्नेछ
The child taken under control for investigation shall be provided with counselling by a child psychologist and psycho-social support as required,अनुसन्धानका लागि नियन्त्रणमा लिइएका बालबालिकालाई आवश्यकता अनुसार बालमनोविज्ञको परामर्श तथा मनोसामाजिक सहयोग उपलब्ध गराउनु पर्नेछ,अनुसन्धानको लागि नियन्त्रणमा लिएका बालबालिकालाई बाल मनोविज्ञले आवश्यकता अनुसार परामर्श र मनोसामाजिक सहयोग गर्नु पर्नेछ
To deliver the jail to make jail delivery.,कारावासको आदेश कैद आदेश कार्यान्वयन गर्नु ।,कारागार वितरण गर्न कारागार वितरण गर्ने।
"Notwithstanding anything contained in Sub-Section , in cases where a special circumstance arises due to emergence of any obstruction or hindrance in the operation of a bank or financial institution or a promoter shareholder is included on the blacklist owing to transactions with another bank or financial institution, shares may be sold or purchased amongst promoters by obtaining approval from the Rastra Bank",उपदफा मा जुनसुकै कुरा लेखिएको भए तापनि कुनै बैङ्क वा वित्तीय संस्थाको सञ्चालनमा कुनै बाधा व्यवधान उत्पन्न भई विशेष परिस्थितिको सिर्जना हुन गएमा वा संस्थापक अन्य बैङ्क वा वित्तीय संस्थाको वित्तीय कारोबारमा कालोसूचीमा समावेश हुन पुगेमा राष्ट्र बैङ्कको स्वीकृति लिई संस्थापकहरुबीच एक आपसमा शेयर खरिद वा बिक्री गर्न सकिनेछ,उपदफा मा जुनसुकै कुरा लेखिएको भए तापनि बैङ्क वा वित्तीय संस्थाको सञ्चालनमा अवरोध वा अवरोध देखिएमा वा अर्को बैङ्क वा वित्तीय संस्थासँगको कारोबारका कारण प्रवर्तक शेयरधनी कालोसूचीमा परेमा राष्ट्र बैङ्कबाट स्वीकृति लिई प्रवर्तक बीच शेयर बिक्री वा खरिद गर्न सकिनेछ
"However, nothing in this clause shall be deemed to be a bar to the appointment to any political position or to any position which requires making investigations, inquiries or findings on any subject, or submitting advice, opinion or recommendation after carrying out a study or research on any subject","तर कुनै राजनीतिक पदमा वा कुनै विषयको अनुसन्धान, जाँचबुझ वा छानबिन गर्ने वा कुनै विषयको अध्ययन वा अन्वेषण गरी राय, मन्तव्य वा सिफारिस पेश गर्ने कुनै पदमा नियुक्त भई काम गर्न यस दफामा लेखिएको कुनै कुराले बाधा पुच्याएको मानिने छैन","तर यस खण्डमा लेखिएको कुनै पनि कुराले कुनै राजनीतिक पदमा नियुक्त हुन वा कुनै विषयमा अनुसन्धान, सोधपुछ वा निष्कर्ष निकाल्न वा कुनै विषयमा अध्ययन वा अनुसन्धान गरी परामर्श, राय वा सिफारिस पेश गर्न बाधा पर्ने मानिने छैन"
The responsibility to manage free health treatment in the schools of private investment and public educational trust as prescribed shall be vested in the schools concerned,निजी लगानी तथा सार्वजनिक शैक्षिक गुठीका विद्यालयमा तोकिए बमोजिमको निःशुल्क स्वास्थ्य उपचारको व्यवस्था गर्ने दायित्व सम्बन्धित विद्यालयको हुनेछ,निजी लगानी तथा सार्वजनिक शैक्षिक विश्वासको विद्यालयमा तोकिए बमोजिम निःशुल्क स्वास्थ्य उपचार व्यवस्थापन गर्ने जिम्मेवारी सम्बन्धित विद्यालयलाई हुनेछ
"Dissolution: If the Board is of the opinion that the Fund has to be dissolved for any reason, the Board shall submit to the Government of Nepal a report setting out the reason for the same, and after such a report is made, the Government of Nepal may dissolve the Fund, upon assuming all liabilities of the Fund.",विघटन: कुनै कारणबाट कोषलाई विघटन गर्नु पर्छ भन्ने समितिलाई लागेमा त्यसको कारण खुलाई समितिले नेपाल सरकारमा प्रतिवेदन पेश गर्नु पर्छ त्यस्तो प्रतिवेदन परेपछि नेपाल सरकारले कोषको सबै दायित्व आफूले बहन गरी कोषलाई विघटन गर्न सक्नेछ ।,विघटनः कुनै कारणवश कोष विघटन गर्नु पर्ने भएकोमा समितिले सोको कारण खुलाई नेपाल सरकार समक्ष प्रतिवेदन पेश गर्नु पर्नेछ र त्यस्तो प्रतिवेदन आएपछि कोषको सम्पूर्ण दायित्व सम्हालेर नेपाल सरकारले कोष विघटन गर्न सक्नेछ ।
"Execution of Concurrent Powers: The Federation shall, while implementing or enacting the laws on the matters of concurrent powers, provide as follows: Determination of an offence and punishment, construction of infrastructure of national level or national importance or expanded from more than one Province and determination and regulation of quality standards to be applicable equally in all Provinces shall be in accordance with the federal law.","देहायका विषय प्रदेश कानून बमोजिम हुने:- प्रदेशस्तरका सडक, विद्युत खानेपानी, सिँचाई जस्ता पूर्वाधार संरचनाको निर्माण र सञ्चालन।","समान अधिकार कार्यान्वयन : सङ्घले समान अधिकार सम्बन्धी कानून कार्यान्वयन वा बनाउँदा देहाय बमोजिमको व्यवस्था गर्नु पर्नेछ :- कसूर र सजायको निर्धारण, एकभन्दा बढी प्रदेशबाट राष्ट्रियस्तर वा राष्ट्रिय महत्वको पूर्वाधार निर्माण वा विस्तार र सबै प्रदेशमा समान रूपमा लागू हुने गुणस्तरको मापदण्ड निर्धारण र नियमन सङ्घीय कानून बमोजिम हुनेछ ।"
"""Public service"" means any governmental or non-governmental office, public institution, transport, industrial enterprise or educational institute, company, firm, shop, hotel, resort, lodge, restaurant, cafe, film hall or theatre, and this term also includes any service and facility to be provided by any governmental or non- governmental body for public use or utility","“सार्वजनिक सेवा” भन्नाले सरकारी वा गैर सरकारी कार्यालय, सार्वजनिक संस्था, यातायात, औद्योगिक वा शैक्षिक प्रतिष्ठान, कम्पनी, फर्म, पसल, होटल, रिसोर्ट, लज, रेष्टरेण्ट, क्याफे, सिनेमा हल वा नाचघर सम्झनु पर्छ र सो शब्दले कुनै पनि सरकारी वा गैर सरकारी निकायबाट प्रदान गरिने सार्वजनिक प्रयोग वा उपयोगका कुनै पनि सेवा र सुविधा समेतलाई जनाउनेछ","सार्वजनिक सेवा भन्नाले कुनै सरकारी वा गैरसरकारी कार्यालय, सार्वजनिक संस्था, यातायात, औद्योगिक उपक्रम वा शैक्षिक संस्था, कम्पनी, फर्म, पसल, होटल, रिसोर्ट, लज, रेष्टुरेन्ट, क्याफे, चलचित्र हल वा रंगशाला सम्झनु पर्छ र सो शब्दले सार्वजनिक उपयोग वा उपयोगिताको लागि कुनै सरकारी वा गैरसरकारी निकायले प्रदान गर्ने कुनै सेवा तथा सुविधालाई समेत जनाउँछ"
"Chapter — 2 Conditions for Provision and Matters of Mutual Legal Assistance Conditions for exchange of mutual legal assistance: Where there exists a bilateral treaty between Nepal and a foreign state on the exchange of mutual legal assistance, mutual legal assistance may be exchanged between Nepal and such a foreign state",परिच्छेद-२ पारस्परिक कानूनी सहायता प्राप्त गर्ने अवस्था र विषय पारस्परिक कानूनी सहायता आदान प्रदान गर्न सकिने अवस्था : नेपाल र विदेशी राज्य बीच पारस्परिक कानूनी सहायता आदान प्रदान गर्ने सम्बन्धमा द्विपक्षीय सन्धि भएको रहेछ भने नेपाल र त्यस्तो विदेशी राज्य बीच पारस्परिक कानूनी सहायता आदान प्रदान गर्न सकिनेछ,परिच्छेद २ पारस्परिक कानूनी सहायता प्रदान गर्ने शर्त र विषय पारस्परिक कानूनी सहायता आदान प्रदान गर्ने शर्त: पारस्परिक कानूनी सहायता आदान प्रदान गर्ने सम्बन्धमा नेपाल र विदेशी राज्यबीच द्विपक्षीय सन्धि भएमा नेपाल र त्यस्तो विदेशी राज्यबीच पारस्परिक कानूनी सहायता आदान प्रदान गर्न सकिनेछ
"The child welfare authority may make arrangements for providing necessary services, upon conducting inquiry on the basis of the information received pursuant to sub-section (1)",उपदफा बमोजिम प्राप्त सूचनाको आधारमा बालकल्याण अधिकारीले जाँचबुझ तथा छानबिन गरी आवश्यक सेवाको व्यवस्था गर्न सक्नेछ,उपदफा बमोजिम प्राप्त सूचनाको आधारमा बाल कल्याण अधिकारीले छानबिन गरी आवश्यक सेवा प्रदान गर्ने व्यवस्था मिलाउन सक्नेछ
"The pregnant woman who wants to obtain the safe abortion service shall have to give consent in the prescribed format to the health institution which has obtained a license, or to the health worker who has obtained a license",सुरक्षित गर्भपतनको सेवा प्राप्त गर्न चाहने गर्भवती महिलाले इजाजत प्राप्त स्वास्थ्य संस्था वा इजाजत प्राप्त स्वास्थ्यकर्मीलाई तोकिए बमोजिमको ढाँचामा मञ्जुरीनामा दिनु पर्नेछ,सुरक्षित गर्भपतन सेवा लिन चाहने गर्भवती महिलाले इजाजतपत्र प्राप्त स्वास्थ्य संस्था वा इजाजतपत्र प्राप्त स्वास्थ्यकर्मीलाई तोकिएको ढाँचामा सहमति दिनु पर्नेछ
"If any member of a child’s family wishes to stay together with the child who is kept in the observation chamber for assistance, the investigating authority may give permission to stay together specifying the time and conditions as required",निगरानी कक्षमा राखिने बालबालिकाको सहयोगका लागि त्यस्तो बालबालिकाको परिवारका कुनै सदस्य सँगै बस्न चाहेमा अनुसन्धान अधिकारीले आवश्यकता अनुसार समय र शर्त तोकी सँगै बस्न अनुमति दिन सक्नेछ,निगरानी कक्षमा सहायताको लागि राखिएको बालबालिकासँग परिवारका कुनै सदस्य बस्न चाहेमा अनुसन्धान अधिकारीले आवश्यकता अनुसार समय र शर्त तोकी बस्न अनुमति दिन सक्नेछ
"Request to be made to foreign state for obtaining mutual legal assistance: If the Central Authority receives a request for mutual legal assistance under Sections 7, 8, 9, 10, 11, 12 or 13, it must request, through the diplomatic channel, the foreign state for the provision of such mutual legal assistance","पारस्परिक कानूनी सहायता प्राप्त गर्न विदेशी राज्यलाई अनुरोध गर्नु पर्ने : दफा ७, ८, ९,१०,११,१२ वा १३ बमोजिम पारस्परिक कानूनी सहायताको लागि लेखी आएमा केन्द्रीय अधिकारीले त्यस्तो कानूनी सहायता प्राप्त गर्न कूटनैतिक माध्यम मार्फत विदेशी राज्य समक्ष अनुरोध गर्नु पर्नेछ","पारस्परिक कानूनी सहायता प्राप्तिका लागि विदेशी राज्यलाई अनुरोध गर्नु पर्ने : दफा ७, ८, ९, १०, ११, १२ वा १३ बमोजिम पारस्परिक कानूनी सहायता प्राप्तिका लागि केन्द्रीय अधिकारीले त्यस्तो पारस्परिक कानूनी सहायता प्रदान गर्नका लागि कूटनीतिक माध्यम मार्फत विदेशी राज्यसँग अनुरोध गर्नु पर्नेछ"
"Reward to informant: After eventually settling the case filed upon being investigated as per the information provided by the person who provides information that the offence has been or is going to be committed, such a person shall be rewarded with the ten percent of the claimed amount recovered or one million rupees, whichever is the lesser",सूचना दिनेलाई पुरस्कारः यस ऐन बमोजिमको कसुर गरेको छ वा गर्न लागेको छ भन्ने कुराको सूचना दिने व्यक्तिले दिएको सूचना बमोजिम अनुसन्धान भई दायर भएको मुद्दाको अन्तिम किनारा लागेपछि असूल भएको बिगो रकमको दश प्रतिशत वा दश लाख रूपैयाँमध्ये जुन कम हुन्छ सोही रकम त्यस्तो व्यक्तिलाई पुरस्कार दिइनेछ,सूचना दिनेलाई पुरस्कृत गर्ने : कसूरजन्य कार्य भएको वा हुन लागेको भन्ने सूचना दिने व्यक्तिले दिएको जानकारी बमोजिम छानबिन गरी दायर गरेको मुद्दा अन्ततः सुलझिएपछि त्यस्तो व्यक्तिलाई माग गरिएको रकमको दश प्रतिशत वा कम रकम भए बमोजिम एक लाख रुपैयाँ पुरस्कृत गरिनेछ
Provision of Fulfillment of Vacancy of District Judge: The Judicial Council shall fulfill the vacant post of the Judge of District Court in accordance with Sub-Article of Article 149 of the Constitution,जिल्ला न्यायाधीशको पदपूर्ति सम्बन्धी व्यवस्था : न्याय परिषदले जिल्ला अदालतमा रिक्त न्यायाधीशको पद संविधानको धारा १४९ को उपधारा बमोजिम पूर्ति गर्नेछ,जिल्ला न्यायाधीशको रिक्त पद पूरा गर्ने व्यवस्था : न्याय परिषदले संविधानको धारा १४९ को उपधारा बमोजिमको जिल्ला अदालतको न्यायाधीशको रिक्त पद पूरा गर्नेछ
"“Primary Capital” means and includes the funds of a bank or financial institution listed under such headings as the paid-up capital, share premium, non-redeemable preference shares, general reserve fund and accumulated profit and loss, and also such other funds listed under other headings as may be prescribed as primary capital by the Rastra Bank from time to time","प्राथमिक पूँजी” भन्नाले बैङ्क वा वित्तीय संस्थाको चुक्ता पूँजी, शेयर प्रिमियम, फिर्ता नहुने अग्राधिकार शेयर, साधारण जगेडा कोष र सञ्चित नाफा-नोक्सान शीर्षकमा रहेको रकम सम्झनु पर्छ र सो शाब्दले राष्ट्र बैङ्कल समय समयमा प्राथमिक पूँजी भनी तोकिदिएको अन्य शीर्षकमा रहेको कोष वा रकम समेतलाई जनाउँछ","प्राथमिक पूँजी भन्नाले बैङ्क वा वित्तीय संस्थाको चुक्ता पूँजी, शेयर प्रिमियम, छुट्याउन नसकिने प्राथमिकता शेयर, सामान्य सञ्चित कोष र संचित नाफा नोक्सानी जस्ता खण्डमा सूचीकृत कोष सम्झनु पर्छ र सो शब्दले राष्ट्र बैङ्कले समय समयमा प्राथमिक पूँजीको रुपमा तोक्ने अन्य खण्डमा सूचीकृत कोष समेतलाई जनाउँछ"
By what right.,कुन अधिकार बमोजिम कुनै सम्पत्ति धारण गरेको कारण देखाउने अदालतको आदेश । (अचल सम्पत्तिको स्वामित्वको सन्दर्भमा ।),कुन अधिकारबाट ।
"To evaluate implementation of Act: Within one year after the entry into force of this Act, and then within one year in every five years, the Ministry shall evaluate the implementation of this Act and present a report to the respective committees of both Houses of the Federal Parliament",ऐन कार्यान्वयन मापन: यो ऐन प्रारम्भ भएको पाँच वर्ष पूरा भएको एक वर्षभित्र र त्यसपछि प्रत्येक पाँच वर्षपछिको एक वर्षभित्र मन्त्रालयले ऐन कार्यान्वयनको मापन गर्नेछ र सोको प्रतिवेदन सङ्घीय संसदको दुवै सदनको सम्बन्धित समितिमा पेश गर्नु पर्नेछ,ऐन कार्यान्वयनको मूल्याङ्कन गर्ने : यो ऐन प्रारम्भ भएको एक वर्षभित्र र त्यसपछि प्रत्येक पाँच वर्षमा एक वर्षभित्र मन्त्रालयले यस ऐनको कार्यान्वयनको मूल्याङ्कन गरी सङ्घीय संसदको दुवै सदनको सम्बन्धित समितिमा प्रतिवेदन पेश गर्नु पर्नेछ
To the great damage. (a frequent term in divers pleadings),ठूलो क्षति । (कयौं बहसहरुमा प्रयोग हुने शब्द),ठूलो नोक्सानीको लागि ।
The prescribed body shall coordinate the functions of providing emergency food and nutrition support pursuant to this Section.,यस-“दफा बमोजिम आपतकालीन खाद्य तथा पोषण सहायता उपलब्ध गराउने कार्यको संयोजन तोकिएको निकायले गर्नेछु ।,यो दफा बमोजिम आपतकालीन खाद्य तथा पोषण सहायता प्रदान गर्ने कार्यको समन्वय तोकिएको निकायले गर्नेछ ।
"One who does not forbid that, which he can forbid, is deemed to assent. (One who does not prevent (prohibit) what he can prevent, is regarded as assenting.)","जसले निषेध गर्न सक्ने नहुँदा पनि काम निषेध गर्दैन, निजले त्यस्तो काम गर्न स्वीकृति दिएको मानिन्छ ।","जसले निषेध गर्न सक्ने कुरालाई निषेध गर्दैन, त्यस्तो कुरालाई सहमत गरेको मानिन्छ । (जसले निषेध गर्न सक्ने कुरालाई निषेध गर्दैन, त्यस्तो कुरालाई सहमत गरेको मानिन्छ ।)"
The educational institutes as prescribed by the Government of Nepal shall provide free higher education to the persons with disabilities.,अपाङ्गता भएका व्यक्तिलाई नेपाल सरकारले तोकिदिए बमोजिमका शैक्षिक संस्थाद्वारा निःशुल्क रूपमा उच्च शिक्षा उपलब्ध गराउनेछ ।,नेपाल सरकारले तोकेको शैक्षिक संस्थाले अपाङ्गता भएका व्यक्तिलाई निःशुल्क उच्च शिक्षा प्रदान गर्नु पर्नेछ ।
The period and zone of public health emergency including other aspects may be added or reduced or removed on the basis of available data and information.,जनस्वास्थ्य विपद्को समयावधि र क्षेत्र लगायत अन्य पक्षहरूमा उपलब्ध तथ्याङ्क तथा सूचनाका आधारमा थपघट वा हटाउन सकिनेछ।,सार्वजनिक स्वास्थ्य आपतकालको अवधि र क्षेत्र लगायत अन्य पक्षहरू उपलब्ध तथ्याङ्क र सूचनाको आधारमा थप वा घटाउन वा हटाउन सकिनेछ।
"The concerned Rural Municipality or Municipality shall submit the report issued by the Auditor General pursuant to sub-section to, and have it discussed at, the Village Assembly or Municipal Assembly in accordance with the prevailing law of the Local Level","बेरूजुमा कारबाही गर्नेः नेपाल सरकार, प्रदेश सरकार वा स्थानीय तहको आय-व्यय तथा अन्य रकम कलमको लेखापरीक्षण गर्दा देखिएका त्रुटि तथा बेरूजुमा सम्बन्धित निकायले कानून बमोजिम कारबाही गर्नुपर्नेछ",उपदफा बमोजिम महालेखापरीक्षकले गरेको प्रतिवेदन सम्बन्धित गाउँपालिका वा नगरपालिकाले स्थानीय तहको प्रचलित कानून बमोजिम गाउँसभा वा नगरसभामा पेश गरी छलफल गराउनु पर्नेछ
"The detailed bases and framework determined by the Commission pursuant to sub-section (1), shall be acceptable for five years and the Commission shall review it every five years and make a recommendation to the Government of Nepal",उपदफा बमोजिम आयोगले निर्धारण गरेको विस्तृत आधार र ढाँचा पाँच वर्षको लागि मान्य हुनेछ र आयोगले प्रत्येक पाँच वर्षमा पुनरावलोकन गरी नेपाल सरकारमा सिफारिस गर्नेछ,उपदफा बमोजिम आयोगले निर्धारण गरेको विस्तृत आधार र ढाँचा पाँच वर्षसम्म स्वीकार्य हुनेछ र आयोगले प्रत्येक पाँच वर्षमा त्यसको पुनरावलोकन गरी नेपाल सरकार समक्ष सिफारिस गर्नेछ
"The policy, directive and procedures framed by the Province and Local Level shall be made public by publishing it.","प्रदेश तथा स्थानीय तहले बनाएको नीति, निर्देशिका र कार्यविधि सार्वजनिक रुपमा प्रकाशन गर्नु पर्नेछ।","प्रदेश तथा स्थानीय तहले बनाएको नीति, निर्देशिका तथा कार्यविधि प्रकाशन गरी सार्वजनिक गर्नु पर्नेछ ।"
The acquisition of the right in property by continued possession. (This is the effect of the positive prescription.),निरन्तर भोगचलनबाट सम्पत्तिको स्वामित्व कायम हुने ।,सम्पत्तिको निरन्तर स्वामित्वमा रहेको अधिकार प्राप्ति ।
From the authority of precedent.,प्रिसेडेन्सको आदेशबाट ।,पूर्वाधारको अधिकारबाट ।
"doing any of the following acts through oral, written or visual means in the case of goods or services: selling sub-standard goods by showing standard","वस्तु वा सेवाको हकमा मौखिक, लिखित वा दृश्यबाट देहायका कुनै काम गर्नेः- कमसल वस्तुलाई विशिष्ठ वा गुणस्तर भएको स्तरमान","वस्तु वा सेवाको हकमा मौखिक, लिखित वा दृश्य माध्यमबाट देहाय बमोजिमको कुनै काम गर्नेः- गुणस्तर नपुगेको वस्तु दर्शाई गुणस्तरहीन वस्तु बिक्री गर्ने"
"Notwithstanding anything contained in sub-section (1), a health institution may prioritize on the basis of the seriousness of the health of the patient while carrying out treatment.",उपदफा (१) मा जुनसुकै कुरा लेखिएको भए तापनि बिरामीको स्वास्थ्यको गम्भीरताको आधारमा स्वास्थ्य संस्थाले उपचार गर्दा प्राथमिकीकरण गर्न सक्नेछ।,उपदफा मा जुनसुकै कुरा लेखिएको भए तापनि स्वास्थ्य संस्थाले उपचार गर्दा बिरामीको स्वास्थ्यको गम्भीरताका आधारमा प्राथमिकता दिन सक्नेछ ।
"How long a reasonable time ought to be is not defined by law, but depends upon the discretion of the judges.",कानून बमोजिम मान्यसिंह समय कतिसम्म हुनुपर्छ भन्ने कुरा निर्धारण नभएमा न्यायाधीशको स्वविवेकमा निर्धारण हुन्छ ।,न्यायिक अवधि कति लामो हुनुपर्दछ भन्ने कुरा कानूनले निर्धारण गर्दैन तर न्यायाधीशको विवेकमा निर्भर गर्दछ ।
"While having examined the report received by the Council purauant to sub-section or the information or explanation received pursuant to sub-section (2), the Ministry shall cause to conduct a further inquiry, if necessary, through a committee or a working group of experts",उपदफा बमोजिम परिषद्बाट प्राप्त प्रतिवेदन वा उपदफा बमोजिम प्राप्त विवरण वा स्पष्टीकरण अध्ययन गर्दा थप जाँचबुझ गराउन आवश्यक देखेमा मन्त्रालयले कुनै विशेषज्ञ सम्मिलित समिति वा कार्यदल मार्फत थप जाँचबुझ गराउन सक्नेछ,उपदफा बमोजिम परिषद्ले प्राप्त प्रतिवेदन वा उपदफा बमोजिम प्राप्त सूचना वा स्पष्टीकरणको जाँचबुझ गर्दा मन्त्रालयले आवश्यकता अनुसार समिति वा विशेषज्ञ कार्यदल मार्फत थप जाँचबुझ गराउनेछ
An enterprise shall make provision that workers or employees with disabilities can work in an easy manner.,प्रतिष्ठानले अपाङ्गता भएका कामदार वा कर्मचारीका लागि सहज ढङ्गले काम गर्न सक्ने व्यवस्था मिलाउनु पर्नेछ ।,उद्यमले अपाङ्गता भएका श्रमिक वा कर्मचारीले सहज रुपमा काम गर्न सक्ने व्यवस्था मिलाउनु पर्नेछ ।
